review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source
14832,Univ.Prof. Dariusz Hamann,28,Samsung,Galaxy Z Flip,1070.05,,EUR,0.93,4.0,Positive,Germany,German,2025-09-21,True,1,2,5,2,2,9,Flipkart
30093,Mr Brian McDonald,18,Apple,iPhone 13,710.24,£553.99,GBP,0.78,2.0,Neutral,UK,English,2025-05-24,True,1,3,1,2,1,2,Flipkart
8894,Joanna Reid,38,Motorola,Razr 40,412.57,C$569.35,CAD,1.38,5.0,Positive,Canada,English,2025-05-02,True,4,5,4,5,5,4,eBay
6021,Chasmum Borde,20,OnePlus,OnePlus Nord 3,457.03,₹37933.49,INR,83.0,4.0,Positive,India,Hindi,2023-09-11,True,3,3,2,2,3,3,BestBuy
46089,Dr. Karl Heinz Killer,29,Realme,Realme Narzo 70,544.3,,EUR,0.93,4.0,Positive,Germany,German,2023-05-18,True,4,4,4,3,2,6,eBay
15243,Benjamim Peixoto,18,OnePlus,OnePlus 12,737.21,R$4202.1,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2024-01-30,True,1,1,1,1,1,5,eBay
45308,Charita Dugal,46,Xiaomi,Redmi Note 13,390.25,₹32390.75,INR,83.0,2.0,Neutral,India,Hindi,2024-12-09,True,1,1,1,2,1,0,Amazon
26551,Alyssa Alexander,18,Apple,iPhone 13,1481.91,"$1,481.91 ",USD,1.0,3.0,Neutral,USA,English,2024-05-16,False,3,3,3,5,2,2,AliExpress
6035,Scott Shaffer,36,Apple,iPhone 14,731.47,C$1009.43,CAD,1.38,2.0,Negative,Canada,English,2023-03-26,True,1,1,2,3,2,2,Flipkart
7906,Ryan King,35,Xiaomi,Mi 13 Pro,497.34,د.إ1825.24,AED,3.67,3.0,Positive,UAE,English,2025-05-29,True,5,2,1,1,4,6,BestBuy
32226,Valerie Burns,30,Samsung,Galaxy Z Flip,517.98,A$792.51,AUD,1.53,2.0,Neutral,Australia,English,2025-05-16,False,1,3,3,1,3,3,eBay
6018,Jenny Lamb,28,OnePlus,OnePlus 11R,647.5,$647.50 ,USD,1.0,1.0,Negative,USA,English,2024-02-24,True,1,2,1,1,1,3,Flipkart
21880,Erin Miller,30,Samsung,Galaxy Note 20,1175.03,C$1621.54,CAD,1.38,2.0,Negative,Canada,English,2025-04-14,True,2,2,2,2,1,0,BestBuy
2792,Matthew Hart,18,Samsung,Galaxy S24,1123.14,C$1549.93,CAD,1.38,4.0,Positive,Canada,English,2024-10-04,True,3,3,3,3,4,6,eBay
42606,Mr Derek Owens,46,OnePlus,OnePlus 11R,946.75,£738.47,GBP,0.78,3.0,Neutral,UK,English,2025-09-05,True,1,3,1,3,3,6,BestBuy
5824,Jim Rocha,31,Google,Pixel 7a,796.18,$796.18 ,USD,1.0,1.0,Negative,USA,English,2022-10-31,False,1,1,1,1,1,1,BestBuy
15388,Omya Bajwa,31,OnePlus,OnePlus Nord 3,498.79,₹41399.57,INR,83.0,1.0,Negative,India,Hindi,2024-05-24,False,1,1,1,1,1,3,eBay
29562,Christopher Klein,40,Realme,Realme Narzo 70,596.99,$596.99 ,USD,1.0,1.0,Negative,USA,English,2024-05-18,True,1,1,1,1,1,1,eBay
39476,Brenda Harper,18,Apple,iPhone 14,1212.19,"$1,212.19 ",USD,1.0,3.0,Neutral,USA,English,2025-08-11,True,3,3,3,4,2,1,Flipkart
293,Ashley Delacruz,28,Realme,Realme Narzo 70,546.68,د.إ2006.32,AED,3.67,4.0,Positive,UAE,English,2023-05-14,True,5,3,2,3,4,8,AliExpress
16958,Michael Randall,26,Apple,iPhone 14,1133.91,"$1,133.91 ",USD,1.0,3.1857311320754715,Neutral,USA,English,2024-11-18,True,3,2,4,5,4,1,BestBuy
30861,Henry Beasley,33,Realme,Realme 12 Pro,537.06,$537.06 ,USD,1.0,3.0,Positive,USA,English,2025-07-02,True,2,3,2,2,3,2,BestBuy
14074,Patrick Lindsey,26,OnePlus,OnePlus Nord 3,467.55,A$715.35,AUD,1.53,4.0,Neutral,Australia,English,2025-02-01,True,3,4,4,2,4,0,Amazon
21857,Mary Hübel-Krebs,24,Xiaomi,Mi 13 Pro,256.08,€238.15,EUR,0.93,1.0,Negative,Germany,German,2025-02-09,True,1,1,1,2,1,2,BestBuy
22080,Sra. Clara Freitas,18,OnePlus,OnePlus 11R,927.72,R$5288.0,BRL,5.7,3.0,Positive,Brazil,Portuguese,2024-12-21,True,3,2,3,3,1,5,Flipkart
17024,Florence Hettner B.A.,18,OnePlus,OnePlus Nord 3,982.57,€913.79,EUR,0.93,3.0,Positive,Germany,German,2025-07-18,True,4,3,2,2,4,5,Flipkart
8740,Elizabeth Lara,49,Xiaomi,Poco X6,541.11,A$827.9,AUD,1.53,3.0,Positive,Australia,English,2025-04-10,True,3,4,3,4,3,5,eBay
15826,Marissa Edwards,39,Xiaomi,Redmi Note 13,276.53,C$381.61,CAD,1.38,1.0,Negative,Canada,English,2025-04-13,True,2,1,1,1,1,1,eBay
2742,Jacob Stolze,43,Samsung,Galaxy S24,1206.02,€1121.6,EUR,0.93,5.0,Positive,Germany,German,2023-06-07,True,5,5,4,4,5,7,eBay
18049,Luiz Henrique da Paz,24,Realme,Realme Narzo 70,215.33,R$1227.38,BRL,5.7,3.0,Positive,Brazil,Portuguese,2025-09-01,True,2,2,5,3,3,6,AliExpress
49937,Dr. Jordan Reyes,40,Xiaomi,Redmi Note 13,434.44,A$664.69,AUD,1.53,1.0,Negative,Australia,English,2023-02-27,False,2,1,1,1,1,6,BestBuy
17373,Anthony Payne,29,Samsung,Galaxy Z Flip,905.38,C$1734.63,CAD,1.38,3.0,Neutral,Canada,English,2023-08-24,True,2,4,2,1,3,4,Flipkart
22022,Sra. Bárbara Rocha,21,Apple,iPhone 14,703.21,R$4008.3,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-06-13,True,2,4,2,4,4,5,Amazon
46365,Angela Gray,18,OnePlus,OnePlus Nord 3,884.66,د.إ3246.7,AED,3.67,4.0,Positive,UAE,English,2023-04-17,True,5,2,2,4,4,2,AliExpress
23538,Alana Aragão,22,Apple,iPhone 15 Pro,1102.27,R$7860.02,BRL,5.7,5.0,Positive,Brazil,Portuguese,2022-12-16,False,4,5,5,3,4,4,AliExpress
45500,Dr. Kelly Williams,38,Apple,iPhone 15 Pro,1496.17,,AUD,1.53,4.0,Positive,Australia,English,2023-05-06,True,2,4,4,4,3,6,
40186,Rebecca Thompson,45,Apple,iPhone 15 Pro,1273.53,A$1948.5,AUD,1.53,3.0,Negative,Australia,English,2023-10-28,False,2,3,3,3,3,4,Flipkart
9614,Eugene Wilson,35,Realme,Realme Narzo 70,384.47,د.إ1411.0,AED,3.67,2.0,Neutral,UAE,English,2024-05-16,True,1,1,1,2,1,1,eBay
43282,Brandon Mason,26,Apple,iPhone 15 Pro,729.68,,USD,1.0,3.0,Neutral,USA,English,2024-01-23,True,2,4,3,3,3,0,AliExpress
37892,Todd Hodge,18,Samsung,Galaxy A55,551.26,$551.26 ,USD,1.0,1.0,Negative,USA,English,2023-07-19,True,1,1,1,1,1,5,Amazon
26179,Nicholas Taylor,27,Samsung,Galaxy A55,560.24,£436.99,GBP,0.78,4.0,Positive,UK,English,2022-11-29,False,5,3,3,3,3,6,Amazon
45893,Mary Gibson,44,OnePlus,OnePlus Nord 3,670.25,,AED,3.67,4.0,Positive,UAE,English,2023-01-07,True,4,4,4,4,3,2,eBay
20934,Eshana Aggarwal,34,Realme,Realme Narzo 70,583.33,₹48416.39,INR,83.0,5.0,Positive,India,Hindi,2024-08-21,True,5,4,4,4,2,4,BestBuy
40972,Leyla Neuschäfer,32,Realme,Realme Narzo 70,472.1,€439.05,EUR,0.93,5.0,Positive,Germany,German,2025-08-24,True,5,5,5,4,3,2,AliExpress
22225,Diego da Mata,35,Google,Pixel 7a,809.44,R$4518.39,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-02-13,True,4,3,3,4,3,10,BestBuy
24382,Janet Lowe,25,Xiaomi,Mi 13 Pro,449.87,£350.9,GBP,0.78,3.098367697594502,Neutral,UK,English,2024-07-06,False,4,1,3,3,2,2,eBay
34856,Ryan Smith,18,OnePlus,OnePlus 12,678.88,,AUD,1.53,3.0,Positive,Australia,English,2022-12-16,True,4,1,4,5,1,4,Amazon
48578,Helge Zänker,18,OnePlus,OnePlus 11R,984.73,€915.8,EUR,0.93,4.0,Positive,Germany,German,2025-01-30,True,5,2,2,3,3,3,AliExpress
38537,Jason Lyons,18,OnePlus,OnePlus Nord 3,743.71,A$1137.88,AUD,1.53,4.0,Positive,Australia,English,2024-06-30,True,2,3,4,5,4,5,eBay
31756,Davi Lucca Pires,19,Google,Pixel 7a,944.27,R$5382.34,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-04-22,True,4,4,3,4,5,7,eBay
7754,Danny Sharp,33,Xiaomi,Poco X6,202.19,£157.71,GBP,0.78,5.0,Positive,UK,English,2023-11-21,True,5,4,4,5,5,11,BestBuy
46639,William Jones,40,OnePlus,OnePlus 11R,985.76,C$1360.35,CAD,1.38,4.0,Positive,Canada,English,2025-07-14,False,4,5,3,4,4,7,Amazon
43835,Robert Barajas,49,Realme,Realme Narzo 70,234.68,$234.68 ,USD,1.0,5.0,Positive,USA,English,2023-10-12,True,5,5,5,4,4,9,Flipkart
26236,Ana Cecília Freitas,26,OnePlus,OnePlus 11R,404.12,R$2303.48,BRL,5.7,4.0,Neutral,Brazil,Portuguese,2024-10-31,True,4,3,3,3,4,1,Flipkart
44230,Jennifer Harris,34,Apple,iPhone 13,1253.15,د.إ4599.06,AED,3.67,4.0,Positive,UAE,English,2025-06-10,False,1,2,2,3,3,4,BestBuy
49597,Udant Dash,24,Samsung,Galaxy Note 20,958.83,₹79582.89,INR,83.0,4.0,Positive,India,Hindi,2022-10-30,False,3,2,5,2,3,6,eBay
18553,Rosie Francis,42,Samsung,Galaxy S24,1272.71,£992.71,GBP,0.78,3.0,Negative,UK,English,2025-08-28,True,2,2,3,2,3,1,BestBuy
43137,Eric Serrano,25,Google,Pixel 7a,761.1,C$1050.32,CAD,1.38,2.0,Positive,Canada,English,2024-10-17,True,2,2,2,2,1,2,BestBuy
36673,Karen Fischer,22,Samsung,Galaxy A55,679.02,C$937.05,CAD,1.38,4.0,Positive,Canada,English,2024-12-16,True,3,4,3,4,3,2,BestBuy
43650,Lesley Parsons-Rhodes,18,Xiaomi,Poco X6,514.17,£401.05,GBP,0.78,3.0,Neutral,UK,English,2024-04-29,False,1,3,3,2,1,2,AliExpress
3941,Larry Green,20,Xiaomi,Mi 13 Pro,531.18,C$733.03,CAD,1.38,3.0,Positive,Canada,English,2025-07-17,False,3,2,1,2,2,3,eBay
31497,Leyla Schottin,18,Realme,Realme Narzo 70,281.25,€261.56,EUR,0.93,1.0,Negative,Germany,German,2025-04-16,True,2,1,1,1,1,1,Flipkart
26594,Sierra Moore,29,Motorola,Moto G Power,327.85,د.إ1203.21,AED,3.67,4.0,Positive,UAE,English,2023-12-23,True,3,1,3,5,5,5,Flipkart
23922,Joseph Wolfe,35,Apple,iPhone 14,1198.13,A$1833.14,AUD,1.53,5.0,Positive,Australia,English,2024-02-28,True,5,4,3,4,3,6,Flipkart
26403,Olivia Mcneil,38,Realme,Realme 12 Pro,396.41,د.إ914.75,AED,3.67,2.0,Negative,UAE,English,2023-01-02,True,1,3,2,1,2,3,Flipkart
45943,Julian Olson,21,Samsung,Galaxy Z Flip,911.26,C$1257.54,CAD,1.38,3.0,Positive,Canada,English,2024-02-15,True,2,2,1,3,3,8,
48526,Dr Adrian Blackburn,18,Google,Pixel 8,745.74,£581.68,GBP,0.78,2.0,Negative,UK,English,2025-08-26,True,1,1,2,1,2,1,eBay
18316,Erica Andersen,21,Google,Pixel 6,507.43,$507.43 ,USD,1.0,1.0,Negative,USA,English,2023-06-26,True,1,1,1,1,1,1,AliExpress
36894,Shivani Mohanty,31,Apple,iPhone 14,927.84,₹77010.72,INR,83.0,4.0,Positive,India,Hindi,2023-07-04,True,4,2,4,3,2,6,Flipkart
26696,Sarah Hall,29,Google,Pixel 7a,687.16,A$1051.35,AUD,1.53,4.0,Neutral,Australia,English,2024-11-28,True,2,5,4,4,2,1,Amazon
42128,Christine King,30,Motorola,Moto G Power,252.27,A$385.97,AUD,1.53,4.0,Positive,Australia,English,2022-12-18,True,4,4,4,4,3,5,AliExpress
14171,Nicole Simmons,26,Samsung,Galaxy A55,648.74,د.إ2380.88,AED,3.67,2.0,Negative,UAE,English,2024-10-27,False,1,2,1,2,2,1,BestBuy
3733,Tracy Marsh,34,Apple,iPhone 15 Pro,930.62,د.إ3415.38,AED,3.67,3.0,Positive,UAE,English,2024-11-29,True,2,3,1,4,2,3,Flipkart
7882,Kunigunde Höfig,34,Realme,Realme 12 Pro,335.06,€311.61,EUR,0.93,4.0,Positive,Germany,German,2024-10-21,True,3,4,4,2,5,2,AliExpress
6017,Andrea Hall,21,OnePlus,OnePlus 12,550.71,A$842.59,AUD,1.53,4.0,Positive,Australia,English,2025-07-04,True,3,4,3,4,3,6,Flipkart
23030,Kenneth Sharpe,19,Xiaomi,Redmi Note 13,362.67,£282.88,GBP,0.78,2.0,Negative,UK,English,2024-02-23,True,1,3,1,1,3,7,eBay
35474,Sra. Isabela Pereira,18,Realme,Realme 12 Pro,290.9,R$1658.13,BRL,5.7,1.0,Negative,Brazil,Portuguese,2025-04-24,True,1,2,1,1,1,5,Amazon
49686,David Garcia,31,Google,Pixel 6,748.2,A$1144.75,AUD,1.53,4.0,Positive,Australia,English,2025-03-10,False,2,2,4,4,4,6,eBay
4818,Lynn Hughes,36,Apple,iPhone 15 Pro,826.41,£644.6,GBP,0.78,1.0,Negative,UK,English,2024-05-29,True,1,1,2,1,1,2,BestBuy
41694,Sharon Patel DVM,27,Realme,Realme Narzo 70,315.54,A$482.78,AUD,1.53,4.0,Neutral,Australia,English,2025-07-16,False,4,3,4,4,5,2,Flipkart
12008,Julia Walker,43,Google,Pixel 7a,646.25,£504.08,GBP,0.78,2.0,Neutral,UK,English,2025-01-01,True,2,2,2,4,4,2,eBay
41328,Guilherme Cardoso,26,Apple,iPhone 14,883.6,R$5036.52,BRL,5.7,1.0,Negative,Brazil,Portuguese,2023-07-12,True,1,1,2,1,1,1,
9507,Carrie Carter,49,Xiaomi,Redmi Note 13,589.45,د.إ2163.28,AED,3.67,3.0,Positive,UAE,English,2024-02-13,True,2,5,2,3,3,7,eBay
44799,Bella Araújo,24,OnePlus,OnePlus 12,944.55,R$5383.93,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-04-25,True,4,5,4,4,3,4,Flipkart
34063,Catherine Vega,18,Apple,iPhone 13,1050.54,A$1607.33,AUD,1.53,2.0,Negative,Australia,English,2023-11-09,True,1,1,2,2,1,2,AliExpress
27475,Nidhi Patil,29,Realme,Realme Narzo 70,530.18,₹44004.94,INR,83.0,3.0,Positive,India,Hindi,2025-05-21,True,4,3,2,3,2,3,BestBuy
31144,Steven Pacheco,42,Xiaomi,Mi 13 Pro,213.05,C$294.01,CAD,1.38,5.0,Positive,Canada,English,2025-10-07,True,4,3,5,5,5,4,AliExpress
21236,Ben Barton,18,Samsung,Galaxy A55,908.74,£357.97,GBP,0.78,3.0,Neutral,UK,English,2023-12-26,True,2,3,3,2,1,1,eBay
1391,Anne Carpenter,47,Xiaomi,Redmi Note 13,378.37,£295.13,GBP,0.78,1.0,Negative,UK,English,2023-01-09,False,1,1,1,1,1,5,BestBuy
38250,Carrie Holland,38,OnePlus,OnePlus 11R,746.97,د.إ2741.38,AED,3.67,2.0,Negative,UAE,English,2023-08-28,True,1,2,2,1,2,1,Flipkart
37625,Mrs Holly Middleton,34,Xiaomi,Mi 13 Pro,675.59,£526.96,GBP,0.78,2.0,Neutral,UK,English,2024-02-21,True,1,1,1,1,1,2,AliExpress
42029,Anastasios Ehlert,28,Xiaomi,Mi 13 Pro,473.86,€440.69,EUR,0.93,4.0,Positive,Germany,German,2023-02-17,True,4,4,4,3,3,5,BestBuy
20835,Angelica Howard,27,Google,Pixel 8,516.06,$516.06 ,USD,1.0,4.0,Positive,USA,English,2024-01-13,True,4,2,3,2,4,8,eBay
14758,Randolf Jäntsch,29,OnePlus,OnePlus 11R,659.06,€612.93,EUR,0.93,4.0,Positive,Germany,German,2024-12-05,True,3,2,5,3,5,4,Flipkart
26397,Januja Basu,46,Google,Pixel 7a,809.44,₹42559.91,INR,83.0,5.0,Positive,India,Hindi,2022-12-16,True,4,5,3,5,4,3,Flipkart
6809,Ms Patricia Shah,18,Google,Pixel 8,799.31,£623.46,GBP,0.78,3.0,Positive,UK,English,2025-09-21,True,4,3,2,3,3,5,eBay
9226,Herr Filippo Gude,23,Xiaomi,Poco X6,689.25,€641.0,EUR,0.93,5.0,Positive,Germany,German,2025-06-23,False,5,4,5,5,5,1,eBay
48395,Kalpit Batra,28,Motorola,Moto G Power,403.51,₹33491.33,INR,83.0,4.0,Positive,India,Hindi,2023-01-04,False,3,4,1,2,4,2,Flipkart
5396,Mrs. Krista Jones DDS,18,Motorola,Edge 50,451.33,A$690.53,AUD,1.53,4.0,Positive,Australia,English,2025-06-05,True,2,3,4,3,3,5,eBay
6944,Vinicius Vieira,21,Apple,iPhone 14,828.17,R$4720.57,BRL,5.7,1.0,Negative,Brazil,Portuguese,2023-10-13,True,1,1,1,2,1,1,eBay
23871,Maurice Obrien,31,Xiaomi,Mi 13 Pro,462.01,$462.01 ,USD,1.0,3.0,Positive,USA,English,2023-02-14,True,1,3,2,2,3,4,eBay
32493,Anna Burns,41,Motorola,Moto G Power,765.86,د.إ2810.71,AED,3.67,4.0,Positive,UAE,English,2023-03-22,True,4,3,5,2,3,4,Amazon
36346,Ing. Kathrin Mitschke,28,Xiaomi,Redmi Note 13,244.8,€227.66,EUR,0.93,2.0,Neutral,Germany,German,2025-01-06,True,2,2,3,1,2,0,eBay
10756,Bahadurjit Sehgal,22,Samsung,Galaxy Z Flip,619.83,₹51445.89,INR,83.0,5.0,Positive,India,Hindi,2022-11-16,False,4,5,5,3,3,6,AliExpress
12302,Lauren Schmitt,28,Samsung,Galaxy A55,1285.66,C$1774.21,CAD,1.38,4.0,Positive,Canada,English,2024-09-04,False,5,3,2,4,4,6,Flipkart
48387,Monica Palmer,20,Motorola,Razr 40,384.39,د.إ1410.71,AED,3.67,4.0,Neutral,UAE,English,2023-02-05,False,4,4,1,5,3,0,AliExpress
42746,Brandy Carter,43,Realme,Realme 12 Pro,576.2,C$795.16,CAD,1.38,3.147565320665083,Neutral,Canada,English,2024-11-15,False,1,1,1,1,1,0,BestBuy
29090,Justin Henderson,26,Google,Pixel 7a,994.8,د.إ3650.92,AED,3.67,3.0,Neutral,UAE,English,2025-01-03,True,3,2,3,2,2,2,Amazon
44713,Beverley Smith,20,Xiaomi,Redmi Note 13,351.71,£274.33,GBP,0.78,2.0,Negative,UK,English,2022-12-12,True,1,2,1,1,3,2,Amazon
14344,Jamie Henderson,36,Google,Pixel 6,1015.76,"$1,015.76 ",USD,1.0,1.0,Negative,USA,English,2025-03-20,True,2,3,1,1,1,3,BestBuy
38173,Steven Holmes,45,Realme,Realme Narzo 70,206.96,$206.96 ,USD,1.0,4.0,Positive,USA,English,2025-09-22,True,5,4,4,4,4,3,Amazon
5072,Kimberly Johnson,54,Google,Pixel 7a,855.24,$855.24 ,USD,1.0,1.0,Negative,USA,English,2025-02-25,True,2,1,1,1,2,1,AliExpress
24122,Alice Allen,18,OnePlus,OnePlus 11R,525.72,£410.06,GBP,0.78,4.0,Positive,UK,English,2025-02-27,True,4,4,4,4,4,1,Flipkart
48810,Prof. Annett Jacob,33,Google,Pixel 8,932.05,€866.81,EUR,0.93,2.0,Negative,Germany,German,2025-09-29,True,2,1,5,1,2,2,Amazon
17821,Julie Quinn,41,Motorola,Edge 50,491.84,$491.84 ,USD,1.0,2.0,Neutral,USA,English,2023-09-04,False,3,1,1,2,1,2,Flipkart
1123,Monica Nicholson,41,Google,Pixel 7a,569.75,$569.75 ,USD,1.0,1.0,Negative,USA,English,2023-03-04,True,1,1,1,1,1,2,eBay
11265,Tracey Lambert,27,Google,Pixel 6,1004.75,£783.71,GBP,0.78,2.0,Negative,UK,English,2024-08-27,True,1,2,1,2,3,1,Amazon
30580,Timothy Mendoza,28,OnePlus,OnePlus 12,712.21,C$982.85,CAD,1.38,3.0,Neutral,Canada,English,2025-07-10,True,1,1,3,2,2,2,BestBuy
45465,Gereon Faust,31,OnePlus,OnePlus 11R,745.19,€693.03,EUR,0.93,4.0,Positive,Germany,German,2024-08-18,True,4,5,4,5,5,5,Flipkart
48217,Jagvi Prabhu,27,Motorola,Edge 50,514.92,₹25007.07,INR,83.0,5.0,Positive,India,Hindi,2025-05-04,False,5,4,5,5,5,4,Flipkart
43045,Laurie Barnett,30,Samsung,Galaxy Note 20,1104.38,د.إ4053.07,AED,3.67,5.0,Positive,UAE,English,2024-08-17,True,5,5,4,5,4,3,Amazon
15657,Henrique Ramos,18,OnePlus,OnePlus Nord 3,443.84,R$2529.89,BRL,5.7,2.0,Positive,Brazil,Portuguese,2024-12-28,True,1,1,3,1,2,4,AliExpress
1901,Sally Fox-Murphy,43,OnePlus,OnePlus Nord 3,380.41,£296.72,GBP,0.78,3.0,Positive,UK,English,2025-08-28,True,2,3,3,3,2,9,Flipkart
148,Willibert Killer,29,Xiaomi,Redmi Note 13,466.98,€434.29,EUR,0.93,4.0,Positive,Germany,German,2023-10-05,True,3,3,2,3,4,6,Amazon
29643,Dr Jake Sullivan,19,Realme,Realme 12 Pro,246.12,£191.97,GBP,0.78,2.0,Neutral,UK,English,2025-04-15,True,2,3,1,1,2,3,Flipkart
3212,Danny Ramirez,18,Motorola,Razr 40,269.23,$269.23 ,USD,1.0,4.0,Positive,USA,English,2023-04-25,False,4,2,5,4,4,4,AliExpress
43851,Duncan Khan,37,Motorola,Edge 50,769.9,£600.52,GBP,0.78,5.0,Positive,UK,English,2025-09-21,True,5,4,4,3,4,4,AliExpress
2355,Falan Kumer,44,OnePlus,OnePlus 12,501.62,₹41634.46,INR,83.0,3.0,Neutral,India,Hindi,2023-11-30,False,2,1,3,1,2,0,BestBuy
31521,Jaroslav Bien-Mosemann,31,Samsung,Galaxy Note 20,1360.0,€1264.8,EUR,0.93,3.0,Neutral,Germany,German,2023-06-07,True,4,3,5,3,1,1,AliExpress
42584,Stacy Ayala,20,Google,Pixel 7a,935.31,A$1431.02,AUD,1.53,3.0,Positive,Australia,English,2024-06-07,True,4,3,3,3,3,5,Amazon
43338,Beverly Hicks,32,Samsung,Galaxy Note 20,1315.3,A$2012.41,AUD,1.53,3.0,Neutral,Australia,English,2024-04-17,False,3,2,2,4,4,2,BestBuy
45285,Abhimanyu Uppal,20,Samsung,Galaxy Note 20,424.28,₹35215.24,INR,83.0,3.0,Negative,India,Hindi,2024-11-02,True,1,2,4,1,2,3,AliExpress
46957,Douglas Armstrong,18,Google,Pixel 6,903.13,C$1246.32,CAD,1.38,5.0,Positive,Canada,English,2025-01-01,True,4,4,5,4,4,1,Amazon
48791,James Rollins,35,Realme,Realme Narzo 70,548.81,,AED,3.67,4.0,Positive,UAE,English,2025-07-29,False,4,2,2,3,5,4,eBay
36586,Jonathan Freeman,32,Xiaomi,Poco X6,311.06,A$475.92,AUD,1.53,5.0,Positive,Australia,English,2025-05-07,False,5,5,3,5,5,5,
10466,Elizabeth Allen,27,Google,Pixel 6,739.59,C$1020.63,CAD,1.38,2.0,Negative,Canada,English,2024-08-31,True,2,2,1,1,1,4,BestBuy
7822,Courtney Erickson,33,OnePlus,OnePlus 11R,427.21,,CAD,1.38,4.0,Positive,Canada,English,2024-03-19,True,3,3,4,3,3,4,AliExpress
7206,Zinal Kumar,22,Motorola,Edge 50,284.26,₹23593.58,INR,83.0,2.0,Negative,India,Hindi,2024-08-29,False,1,1,2,1,2,3,Amazon
6414,Alexander Reyes,43,Samsung,Galaxy Note 20,1211.36,C$1671.68,CAD,1.38,3.0,Neutral,Canada,English,2022-11-03,False,4,2,1,3,1,1,AliExpress
34047,Seth Lee,21,Realme,Realme 12 Pro,558.81,A$854.98,AUD,1.53,3.0,Neutral,Australia,English,2023-11-20,True,3,3,3,2,4,0,BestBuy
12729,Univ.Prof. Florian Knappe,18,OnePlus,OnePlus Nord 3,970.4,€902.47,EUR,0.93,5.0,Positive,Germany,German,2025-01-08,True,4,4,5,3,5,8,AliExpress
6926,Hansjörg Bender B.Sc.,36,Xiaomi,Mi 13 Pro,443.83,€223.36,EUR,0.93,4.0,Positive,Germany,German,2025-10-07,True,4,5,5,2,4,8,eBay
27996,Ikbal Zacharia,48,OnePlus,OnePlus 12,949.05,₹78771.15,INR,83.0,2.0,Neutral,India,Hindi,2024-02-10,False,1,1,2,1,1,1,AliExpress
37613,Krish Salvi,30,Samsung,Galaxy S24,658.69,₹54671.27,INR,83.0,4.0,Positive,India,Hindi,2025-06-14,True,3,4,3,5,4,2,
39484,David Skinner,26,Samsung,Galaxy Note 20,1139.2,د.إ4180.86,AED,3.67,3.0,Neutral,UAE,English,2022-11-14,True,3,4,1,3,2,3,Amazon
3017,Mrs Alison Robertson,38,Realme,Realme Narzo 70,396.11,£308.97,GBP,0.78,2.0,Neutral,UK,English,2024-08-14,True,2,1,1,2,1,3,Flipkart
1641,Tyler Rodriguez,39,Samsung,Galaxy Z Flip,1191.9,C$1644.82,CAD,1.38,5.0,Positive,Canada,English,2023-12-24,True,5,3,2,3,5,3,Flipkart
8884,Aarush Bir,44,OnePlus,OnePlus Nord 3,897.95,₹74529.85,INR,83.0,4.0,Positive,India,Hindi,2025-04-24,True,4,5,4,1,4,4,eBay
37602,Enrico Santos,29,Realme,Realme Narzo 70,570.48,R$3251.74,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-05-21,True,2,1,1,1,1,0,AliExpress
12970,Azad Merchant,48,OnePlus,OnePlus Nord 3,674.45,₹55979.35,INR,83.0,1.0,Negative,India,Hindi,2023-03-29,True,1,1,1,1,1,2,eBay
23464,Shaun Davies-Jones,18,Apple,iPhone SE,1363.66,£1063.65,GBP,0.78,3.0,Positive,UK,English,2024-10-11,True,3,3,3,2,2,6,Amazon
15758,Sieghard Harloff,45,Google,Pixel 8,593.88,€552.31,EUR,0.93,1.0,Negative,Germany,German,2025-06-06,True,2,1,1,1,1,4,
44077,Sra. Lara Martins,26,Google,Pixel 8,1002.82,R$5716.07,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-03-21,True,4,3,3,3,4,8,Amazon
4087,Univ.Prof. Pius Textor,52,Samsung,Galaxy Z Flip,494.86,€460.22,EUR,0.93,5.0,Positive,Germany,German,2022-10-31,False,3,3,4,4,4,4,Flipkart
509,John Harris,18,Realme,Realme 12 Pro,229.06,A$350.46,AUD,1.53,4.0,Positive,Australia,English,2025-02-04,True,4,5,2,4,3,4,Amazon
6355,Kieran Brown,24,Google,Pixel 8,566.19,£441.63,GBP,0.78,3.0,Neutral,UK,English,2024-06-27,True,2,2,2,1,3,3,eBay
29645,Guiseppe Binner-Pölitz,24,Samsung,Galaxy Note 20,528.39,€491.4,EUR,0.93,3.0,Neutral,Germany,German,2024-11-12,True,5,1,4,2,1,3,eBay
20816,Mark Morrison,18,Motorola,Razr 40,511.44,£577.24,GBP,0.78,4.0,Positive,UK,English,2025-10-20,True,4,5,2,4,5,4,eBay
6235,Théo Rios,31,Xiaomi,Redmi Note 13,638.8,R$3641.16,BRL,5.7,5.0,Positive,Brazil,Portuguese,2023-03-17,True,4,5,5,4,4,8,
